id,room_type,category,street,city,prefecture,cost,size,deposit,key_money,floor,year,station,minute,created_at
22667,1K,Apartment,Kobukuroya,Kamakura-shi,Kanagawa,63550.0,19.87,0.0,29000.0,2,2004,Fujimichou,11,2025-01-20 16:17:51
22668,1K,Apartment,Sugahara,Osaka-shi Higashiyodogawa-ku,Osaka,38000.0,21.56,0.0,0.0,1,1980,Awaji,6,2025-01-20 16:17:51
22669,1SLDK,Apartment,Nakano,Nakano-ku,Tokyo,202000.0,62.95,190000.0,0.0,1,2006,Nakano,9,2025-01-20 16:17:51
22670,1K,Apartment,Saijocho jike,Higashihiroshima-shi,Hiroshima,52050.0,22.35,0.0,0.0,2,2005,Jike,13,2025-01-20 16:17:51
22671,1K,Apartment,Nishikicho,Ageo-shi,Saitama,52550.0,19.87,0.0,0.0,2,2001,Kitaageo,13,2025-01-20 16:17:51
22672,1K,Apartment,Hiyosecho,Kurashiki-shi,Okayama,50050.0,25.34,0.0,22500.0,2,2010,Kurashiki Shi,12,2025-01-20 16:17:51
22673,1R,Apartment,Taito,Taito-ku,Tokyo,350000.0,51.36,0.0,0.0,8,2023,Shin Okachimachi,7,2025-01-20 16:17:51
22674,1LDK,Apartment,Tsurugaoka,Fujimino-shi,Saitama,92550.0,42.23,0.0,0.0,2,2019,Kamifukuoka,12,2025-01-20 16:17:51
22675,1K,Apartment,Higashidacho,Kawasaki-shi Kawasaki-ku,Kanagawa,130000.0,20.0,0.0,0.0,6,2015,Kawasaki,7,2025-01-20 16:17:51
22676,1LDK,Apartment,Kabe,Hiroshima-shi Asakita-ku,Hiroshima,64050.0,46.94,0.0,29500.0,2,2010,Kōdo-Homachigawa,7,2025-01-20 16:17:51
22677,1K,Apartment,Higashinakahama,Osaka-shi Joto-ku,Osaka,33000.0,20.0,0.0,0.0,3,1988,Midoribashi,5,2025-01-20 16:17:51
22678,1K,Apartment,Ikeba,Nagoya-shi Tempaku-ku,Aichi,58550.0,30.8,0.0,26500.0,2,2012,Hara,13,2025-01-20 16:17:51
22680,1K,Apartment,Shimizu,Osaka-shi Asahi-ku,Osaka,37000.0,15.67,0.0,0.0,1,1987,Shimizu,4,2025-01-20 16:17:51
22681,1K,Apartment,Minamikase,Kawasaki-shi Saiwai-ku,Kanagawa,66050.0,19.87,0.0,30000.0,2,2000,Shinkawasaki,14,2025-01-20 16:17:51
22682,1K,Apartment,Hattori hommachi,Toyonaka-shi,Osaka,42200.0,16.7,0.0,0.0,2,1995,Hattori,7,2025-01-20 16:17:51
22683,1DK,Apartment,Megurohoncho,Meguro-ku,Tokyo,130000.0,22.66,0.0,0.0,1,2023,Musashi Koyama,5,2025-01-20 16:17:51
22684,1K,Apartment,Akasaka,Minato-ku,Tokyo,159050.0,29.9,0.0,153000.0,2,2016,Akasaka,4,2025-01-20 16:17:51
22685,2DK,Apartment,Shimokodanaka,Kawasaki-shi Nakahara-ku,Kanagawa,87000.0,41.32,87000.0,0.0,2,1988,Musashinakahara,12,2025-01-20 16:17:51
22686,1K,Apartment,Takenochi,Naka-shi,Ibaraki,50050.0,22.35,0.0,0.0,2,1994,Chu Sugadani,13,2025-01-20 16:17:51
22687,1K,Apartment,Tarumicho,Suita-shi,Osaka,37500.0,20.0,0.0,0.0,1,1990,Toyotsu,4,2025-01-20 16:17:51
22688,1R,Apartment,Shimoshinjo,Osaka-shi Higashiyodogawa-ku,Osaka,34028.0,15.99,0.0,0.0,2,1989,Shimoshinjou,4,2025-01-20 16:17:51
22689,1R,Apartment,Taito,Taito-ku,Tokyo,350000.0,51.36,0.0,0.0,8,2023,Shin Okachimachi,7,2025-01-20 16:17:51
22690,2DK,Apartment,Nishinakajima,Osaka-shi Yodogawa-ku,Osaka,60830.0,34.7,0.0,0.0,3,1977,Nishinakajima Minamigata,7,2025-01-20 16:17:51
22691,1K,Apartment,Higashidori,Akita-shi,Akita,50550.0,19.87,0.0,23000.0,1,2003,Akita,10,2025-01-20 16:17:51
22692,1K,Apartment,Shinkitano,Osaka-shi Yodogawa-ku,Osaka,40000.0,15.67,0.0,0.0,1,1991,Tsukamoto,10,2025-01-20 16:17:51
22693,1K,Apartment,Sotokanda,Chiyoda-ku,Tokyo,108000.0,22.55,98000.0,98000.0,4,2003,Akihabara,4,2025-01-20 16:17:51
22694,1LDK,Apartment,Nogawa,Wakayama-shi,Wakayama,47050.0,40.26,0.0,0.0,2,2010,Musota,10,2025-01-20 16:17:51
22695,2LDK,Apartment,Tsuruyacho,Yokohama-shi Kanagawa-ku,Kanagawa,550000.0,80.07,515000.0,515000.0,33,2023,Yokohama,3,2025-01-20 16:17:51
22696,1K,Apartment,Honkatata,Otsu-shi,Shiga,58550.0,19.87,0.0,25500.0,2,2006,Katada,5,2025-01-20 16:17:51
22697,1DK,Apartment,Komagata,Taito-ku,Tokyo,147000.0,28.19,0.0,0.0,7,2023,Asakusa,2,2025-01-20 16:17:51
22698,1K,Apartment,Ogotokita,Otsu-shi,Shiga,47050.0,20.28,0.0,21000.0,1,1998,Ogo To Onsen,4,2025-01-20 16:17:51
22699,1R,Apartment,Nishishinjuku,Shinjuku-ku,Tokyo,135000.0,19.13,0.0,0.0,4,2002,Okubo,7,2025-01-20 16:17:51
22700,1K,Apartment,Yanagihara,Adachi-ku,Tokyo,86540.0,20.62,0.0,83000.0,2,2014,Ushida,8,2025-01-20 16:17:51
22701,1K,Apartment,Wakaba,Shinjuku-ku,Tokyo,122000.0,32.27,0.0,107000.0,6,2001,Shinanomachi,9,2025-01-20 16:17:51
22702,1K,Apartment,Asahicho,Kashiwa-shi,Chiba,55550.0,19.87,0.0,25000.0,2,2005,Kashiwa,20,2025-01-20 16:17:51
22703,1LDK,Apartment,Minamishinagawa,Shinagawa-ku,Tokyo,148050.0,42.67,0.0,71000.0,1,2017,Shinbanba,7,2025-01-20 16:17:51
22704,1K,Apartment,Toyama(sonota),Shinjuku-ku,Tokyo,105000.0,20.93,100000.0,0.0,3,2022,Waseda,4,2025-01-20 16:17:51
22705,1R,Apartment,Taito,Taito-ku,Tokyo,350000.0,51.36,0.0,0.0,8,2023,Shin Okachimachi,7,2025-01-20 16:17:51
22706,2DK,Apartment,Matsuoka,Fuji-shi,Shizuoka,51550.0,40.46,0.0,0.0,2,2008,Yunoki,5,2025-01-20 16:17:51
22707,1K,Apartment,Shirako,Wako-shi,Saitama,78550.0,21.11,0.0,0.0,1,2018,Chikatetsu Narimasu,8,2025-01-20 16:17:51
22708,1LDK,Apartment,Takaban,Meguro-ku,Tokyo,166000.0,46.0,160000.0,0.0,4,2005,Gakugei Daigaku,5,2025-01-20 16:17:51
22710,2LDK,Apartment,Saga,Koto-ku,Tokyo,265000.0,50.92,250000.0,250000.0,11,2020,Monzennakachou,9,2025-01-20 16:17:51
22711,1LDK,Apartment,Azabujuban,Minato-ku,Tokyo,286000.0,53.7,552000.0,276000.0,10,2005,Azabu-juban,4,2025-01-20 16:17:51
22712,2LDK,Apartment,Kitashinjuku,Shinjuku-ku,Tokyo,160000.0,65.0,150000.0,0.0,1,1972,Higashinakano,10,2025-01-20 16:17:51
22713,1K,Apartment,Minamikase,Kawasaki-shi Saiwai-ku,Kanagawa,82050.0,30.49,0.0,38000.0,2,2010,Shinkawasaki,19,2025-01-20 16:17:51
22714,1K,Apartment,Kamishakujii,Nerima-ku,Tokyo,79550.0,21.47,0.0,0.0,1,2013,Kamishakujii,6,2025-01-20 16:17:51
22715,1K,Apartment,Saiwaicho,Higashimatsuyama-shi,Saitama,47550.0,24.84,0.0,21000.0,2,1997,Higashimatsuyama,7,2025-01-20 16:17:51
22716,1K,Apartment,Kamiikebukuro,Toshima-ku,Tokyo,90000.0,20.35,0.0,0.0,7,2007,Kita Ikebukuro,9,2025-01-20 16:17:51
22717,1K,Apartment,Hayashiji,Osaka-shi Ikuno-ku,Osaka,53050.0,19.87,0.0,23000.0,2,2006,Tobushijo-Mae,12,2025-01-20 16:17:51
22718,1K,Apartment,Hiroshibacho,Suita-shi,Osaka,79000.0,23.01,0.0,0.0,10,2014,Esaka,5,2025-01-20 16:17:51
22719,1LDK,Apartment,Sendagaya,Shibuya-ku,Tokyo,180275.0,34.22,170000.0,170000.0,2,2017,Kita Sandou,7,2025-01-20 16:17:51
22720,2LDK,Apartment,Kaigan(3-chome),Minato-ku,Tokyo,305000.0,55.14,285000.0,0.0,10,2022,Hinode,10,2025-01-20 16:17:51
22721,1R,Apartment,Taito,Taito-ku,Tokyo,350000.0,51.36,0.0,0.0,8,2023,Shin Okachimachi,7,2025-01-20 16:17:51
22722,3LDK,Apartment,Miyamae,Suginami-ku,Tokyo,137000.0,59.46,129000.0,0.0,2,1992,Takaido,13,2025-01-20 16:17:51
22723,1K,Apartment,Minamiazabu,Minato-ku,Tokyo,155350.0,25.52,145000.0,0.0,5,2016,Azabu-juban,8,2025-01-20 16:17:51
22724,1LDK,Apartment,Otsuku masagocho,Himeji-shi,Hyogo,55550.0,46.94,0.0,0.0,2,2009,Hiramatsu,10,2025-01-20 16:17:51
22725,1R,Apartment,Mikagenakamachi,Kobe-shi Higashinada-ku,Hyogo,70550.0,26.84,0.0,0.0,3,2016,Mikage,8,2025-01-20 16:17:51
22726,1K,Apartment,Onaricho,Saitama-shi Omiya-ku,Saitama,67550.0,19.87,0.0,60000.0,2,2009,Omiya,12,2025-01-20 16:17:51
22727,1K,Apartment,Hommachibashi,Osaka-shi Chuo-ku,Osaka,73000.0,29.95,0.0,0.0,6,2007,Sakai Suji Honmachi,8,2025-01-20 16:17:51
22728,1K,Apartment,Nihombashiningyocho,Chuo-ku,Tokyo,107500.0,21.56,0.0,0.0,4,2004,Suitengumae,1,2025-01-20 16:17:51
22729,1K,Apartment,Koemminamiyata,Osaka-shi Higashisumiyoshi-ku,Osaka,50000.0,21.32,0.0,0.0,1,2017,Abi Ko,10,2025-01-20 16:17:51
22730,1K,Apartment,Shindencho,Chiba-shi Chuo-ku,Chiba,76550.0,22.2,0.0,35500.0,2,2018,Keisei Chiba,6,2025-01-20 16:17:51
22731,1K,Apartment,Minamimagome,Ota-ku,Tokyo,80550.0,20.28,0.0,0.0,2,2012,Magome,4,2025-01-20 16:17:51
22732,1LDK,Apartment,Higashinakano,Nakano-ku,Tokyo,158000.0,47.85,158000.0,158000.0,6,1996,Higashinakano,1,2025-01-20 16:17:51
22733,1K,Apartment,Yoshizuka,Fukuoka-shi Hakata-ku,Fukuoka,73550.0,19.87,0.0,99000.0,3,2010,Yoshizuka,5,2025-01-20 16:17:51
22734,1R,Apartment,Ogi,Adachi-ku,Tokyo,59000.0,15.81,0.0,0.0,1,2019,Ougi Ohashi,4,2025-01-20 16:17:51
22735,1LDK,Apartment,Kitashinjuku,Shinjuku-ku,Tokyo,165000.0,39.26,155000.0,155000.0,12,2008,Okubo,5,2025-01-20 16:17:51
22736,1K,Apartment,Asato,Naha-shi,Okinawa,47050.0,23.18,0.0,20000.0,3,2005,Asato,2,2025-01-20 16:17:51
22737,1R,Apartment,Taito,Taito-ku,Tokyo,350000.0,51.36,0.0,0.0,8,2023,Shin Okachimachi,7,2025-01-20 16:17:51
22738,1LDK,Apartment,Mikuriya higashi,Higashiosaka-shi,Osaka,65325.0,32.4,0.0,0.0,2,2017,Yaenosato,10,2025-01-20 16:17:51
22739,1R,Apartment,Sangenjaya,Setagaya-ku,Tokyo,90000.0,19.98,78000.0,78000.0,4,2007,Nishitaishidou,7,2025-01-20 16:17:51
22740,1LDK,Apartment,Ningyo,Konosu-shi,Saitama,67050.0,46.94,0.0,31000.0,2,2011,Kounosu,14,2025-01-20 16:17:51
22741,1K,Apartment,Inari,Osaka-shi Naniwa-ku,Osaka,43000.0,18.0,0.0,0.0,4,1984,JR Namba,5,2025-01-20 16:17:51
22742,1K,Apartment,Tsukishima,Chuo-ku,Tokyo,121650.0,21.0,0.0,0.0,11,2008,Tsukishima,5,2025-01-20 16:17:51
22743,2LDK,Apartment,Higashinakajima,Osaka-shi Higashiyodogawa-ku,Osaka,80000.0,54.04,160000.0,16200.0,4,1987,Shinosaka,5,2025-01-20 16:17:51
22744,1K,Apartment,Kurokami,Kumamoto-shi,Kumamoto,44050.0,19.87,0.0,19500.0,1,2010,Tatsutaguchi,10,2025-01-20 16:17:51
22745,1K,Apartment,Asahigaoka,Nagoya-shi Meito-ku,Aichi,53050.0,19.87,0.0,22500.0,2,2010,Fujigaoka,3,2025-01-20 16:17:51
22746,1K,Apartment,Zushioku yakuracho,Kyoto-shi Yamashina-ku,Kyoto,70050.0,25.89,0.0,32500.0,1,2018,Keihan Yamashina,11,2025-01-20 16:17:51
22747,2DK,Apartment,Akasaka,Minato-ku,Tokyo,210000.0,54.09,396000.0,0.0,1,1999,Akasaka,6,2025-01-20 16:17:51
22748,1K,Apartment,Sakuragikita,Chiba-shi Wakaba-ku,Chiba,46050.0,20.28,0.0,0.0,1,1998,Sakuragi,10,2025-01-20 16:17:51
22749,1LDK,Apartment,Higashinakano,Nakano-ku,Tokyo,149000.0,40.26,149000.0,149000.0,6,1996,Higashinakano,1,2025-01-20 16:17:51
22750,1K,Apartment,Shibaura(1-chome),Minato-ku,Tokyo,106000.0,20.16,0.0,96000.0,3,2004,Hamamatsucho,10,2025-01-20 16:17:51
22751,1K,Apartment,Nakamiya,Osaka-shi Asahi-ku,Osaka,36325.0,18.0,0.0,0.0,3,1994,Senbayashiomiya,12,2025-01-20 16:17:51
22752,1K,Apartment,Shimmori,Osaka-shi Asahi-ku,Osaka,31000.0,16.0,0.0,0.0,1,1988,Morishouji,3,2025-01-20 16:17:51
22753,1R,Apartment,Taito,Taito-ku,Tokyo,350000.0,51.36,0.0,0.0,8,2023,Shin Okachimachi,7,2025-01-20 16:17:51
22754,1K,Apartment,Nihonzutsumi,Taito-ku,Tokyo,99000.0,25.4,0.0,0.0,6,2022,Minamisenju,9,2025-01-20 16:17:51
22755,1K,Apartment,Nakabarunishi,Kitakyushu-shi Tobata-ku,Fukuoka,60550.0,26.09,0.0,27500.0,2,2013,Kyushu Koudai Mae,3,2025-01-20 16:17:51
22756,1LDK,Apartment,Nihombashihakozakicho,Chuo-ku,Tokyo,188000.0,41.1,170000.0,170000.0,5,2015,Suitengumae,5,2025-01-20 16:17:51
22757,1K,Apartment,Shibaura(1-chome),Minato-ku,Tokyo,160200.0,20.44,0.0,0.0,5,2004,Hinode,8,2025-01-20 16:17:51
22758,2K,Apartment,Narihira,Sumida-ku,Tokyo,132000.0,25.5,122000.0,0.0,7,2021,Oshiage,4,2025-01-20 16:17:51
22759,1K,Apartment,Minamiotsuka,Kawagoe-shi,Saitama,49550.0,20.28,0.0,0.0,1,2000,Minamiotsuka,8,2025-01-20 16:17:51
22760,1K,Apartment,Yoshicho,Soka-shi,Saitama,59550.0,19.87,0.0,26000.0,2,2006,Souka,14,2025-01-20 16:17:51
22761,1R,Apartment,Sanno,Osaka-shi Nishinari-ku,Osaka,39500.0,18.0,0.0,0.0,7,1995,Tennouji,8,2025-01-20 16:17:51
22762,1K,Apartment,Haginaka,Ota-ku,Tokyo,135830.0,18.82,0.0,0.0,7,2005,Koujiya,7,2025-01-20 16:17:51
22763,1DK,Apartment,Shinsakae,Nagoya-shi Naka-ku,Aichi,130200.0,27.71,0.0,0.0,13,2021,Shinsakaemachi,9,2025-01-20 16:17:51
22764,1K,Apartment,Takasecho,Moriguchi-shi,Osaka,59550.0,19.87,0.0,0.0,2,2007,Shimizu,8,2025-01-20 16:17:51
22765,1LDK,Apartment,Okusawa,Setagaya-ku,Tokyo,273000.0,55.65,258000.0,0.0,1,2024,Okusawa,8,2025-01-20 16:17:51
22766,1K,Apartment,Yoshiba,Kuki-shi,Saitama,56550.0,19.87,0.0,25500.0,1,2005,Kuki,17,2025-01-20 16:17:51
22767,1K,Apartment,Ikuta,Kawasaki-shi Tama-ku,Kanagawa,59050.0,23.18,0.0,26500.0,1,2011,Nakanoshima,14,2025-01-20 16:17:51
22768,1LDK,Apartment,Todoroki,Setagaya-ku,Tokyo,133050.0,46.94,0.0,0.0,2,2009,Kuhonbutsu,12,2025-01-20 16:17:51
22769,1R,Apartment,Taito,Taito-ku,Tokyo,350000.0,51.36,0.0,0.0,8,2023,Shin Okachimachi,7,2025-01-20 16:17:51
22770,1K,Apartment,Daigishincho,Nagoya-shi Mizuho-ku,Aichi,54050.0,21.24,0.0,0.0,2,2017,Jingumae,14,2025-01-20 16:17:51
22771,1K,Apartment,Tsukiji,Chuo-ku,Tokyo,142200.0,23.14,0.0,0.0,7,2007,Tsukiji,5,2025-01-20 16:17:51
22772,1K,Apartment,Kameido,Koto-ku,Tokyo,97050.0,26.26,0.0,45500.0,2,2014,Kameidosuijin,4,2025-01-20 16:17:51
22773,1K,Apartment,Motomachidori,Kobe-shi Chuo-ku,Hyogo,77000.0,26.92,0.0,0.0,5,2007,Motomachi,1,2025-01-20 16:17:51
22774,1K,Apartment,Shariji,Osaka-shi Ikuno-ku,Osaka,52000.0,21.0,0.0,0.0,4,2016,Momodani,15,2025-01-20 16:17:51
22775,1LDK,Apartment,Sakurayama,Zushi-shi,Kanagawa,89550.0,39.74,0.0,0.0,2,2003,Higashi Zushi,13,2025-01-20 16:17:51
22776,1LDK,Apartment,Koyama,Shinagawa-ku,Tokyo,230160.0,45.76,209500.0,209500.0,4,2012,Fudoumae,6,2025-01-20 16:17:51
22777,1K,Apartment,Narashinodai,Funabashi-shi,Chiba,56050.0,23.18,0.0,0.0,2,2012,Kitanarashino,2,2025-01-20 16:17:51
22779,1LDK,Apartment,Futamicho fukusato,Akashi-shi,Hyogo,71550.0,42.72,0.0,33000.0,2,2012,Tsuchiyama,13,2025-01-20 16:17:51
22780,1K,Apartment,Omoriminami,Ota-ku,Tokyo,81050.0,19.87,0.0,0.0,3,2007,Shouwajima,15,2025-01-20 16:17:51
22781,1K,Apartment,Kamidaira,Fussa-shi,Tokyo,45550.0,23.18,0.0,0.0,1,1996,Hamura,12,2025-01-20 16:17:51
22782,1DK,Apartment,Sumida,Sumida-ku,Tokyo,101000.0,25.93,0.0,0.0,4,2023,Kanegafuchi,3,2025-01-20 16:17:51
22783,1K,Apartment,Higashiodakano,Toyohashi-shi,Aichi,38550.0,23.18,0.0,0.0,2,2002,Akaiwa Kuchi,8,2025-01-20 16:17:51
22784,1R,Apartment,Sanno,Osaka-shi Nishinari-ku,Osaka,39500.0,18.0,0.0,0.0,10,1995,Tennouji,8,2025-01-20 16:17:51
22785,1R,Apartment,Taito,Taito-ku,Tokyo,350000.0,51.36,0.0,0.0,8,2023,Shin Okachimachi,7,2025-01-20 16:17:51
22786,1K,Apartment,Nishinokyo minamikamiaicho,Kyoto-shi Nakagyo-ku,Kyoto,56290.0,22.12,0.0,49000.0,1,1997,Nishioro Miike,6,2025-01-20 16:17:51
22787,1LDK,Apartment,Hommachi,Shibuya-ku,Tokyo,203000.0,46.51,193000.0,0.0,2,2008,Hatsudai,7,2025-01-20 16:17:51
22788,1K,Apartment,Shariji,Osaka-shi Ikuno-ku,Osaka,52000.0,21.0,0.0,0.0,4,2017,Momodani,15,2025-01-20 16:17:51
22789,1K,Apartment,Oimazatonishi,Osaka-shi Higashinari-ku,Osaka,59000.0,22.0,0.0,0.0,2,2017,Tamatsukuri,8,2025-01-20 16:17:51
22790,1K,Apartment,Yotsuyahonshiocho,Shinjuku-ku,Tokyo,120000.0,22.43,0.0,0.0,7,2005,Ichigaya,5,2025-01-20 16:17:51
22791,1K,Apartment,Kozaki,Wakayama-shi,Wakayama,57550.0,28.02,0.0,25500.0,2,2008,Shinzen,5,2025-01-20 16:17:51
22792,1K,Apartment,Mihashi,Saitama-shi Omiya-ku,Saitama,62550.0,19.87,0.0,28500.0,2,2005,Omiya,28,2025-01-20 16:17:51
22793,1DK,Apartment,Yanagibashi,Taito-ku,Tokyo,145110.0,25.23,0.0,0.0,5,2022,Asakusabashi,4,2025-01-20 16:17:51
22794,1K,Apartment,Nagamachi,Kanazawa-shi,Ishikawa,55050.0,19.87,0.0,0.0,1,2006,Kanazawa,20,2025-01-20 16:17:51
22795,1K,Apartment,Higashiterayamacho,Chiba-shi Wakaba-ku,Chiba,47050.0,19.87,0.0,21000.0,2,2001,Mitsuwadai,7,2025-01-20 16:17:51
22796,1R,Apartment,Esakacho,Suita-shi,Osaka,34000.0,18.0,0.0,0.0,4,1985,Kandai Mae,8,2025-01-20 16:17:51
22797,1K,Apartment,Monzennakacho,Koto-ku,Tokyo,123000.0,25.35,113000.0,113000.0,9,2017,Monzennakachou,1,2025-01-20 16:17:51
22798,1K,Apartment,Motofukudaimyojincho,Kyoto-shi Kamigyo-ku,Kyoto,56000.0,25.0,0.0,0.0,2,1990,Nijoujou Mae,15,2025-01-20 16:17:51
22799,1K,Apartment,Minamitanaka,Nerima-ku,Tokyo,67550.0,19.87,0.0,31000.0,2,2008,Shakujiikouen,12,2025-01-20 16:17:51
22800,2LDK,Apartment,Kitazawa,Setagaya-ku,Tokyo,285000.0,79.99,550000.0,0.0,2,2002,Higashikitazawa,5,2025-01-20 16:17:51
22801,1R,Apartment,Taito,Taito-ku,Tokyo,350000.0,51.36,0.0,0.0,8,2023,Shin Okachimachi,7,2025-01-20 16:17:51
22802,1K,Apartment,Kujo,Osaka-shi Nishi-ku,Osaka,82550.0,21.47,0.0,38500.0,2,2015,Kujou,1,2025-01-20 16:17:51
22803,1K,Apartment,Makishi,Naha-shi,Okinawa,53050.0,23.5,0.0,23000.0,3,2011,Makishi,5,2025-01-20 16:17:51
22804,1K,Apartment,Senju kawaracho,Adachi-ku,Tokyo,85050.0,21.11,0.0,39500.0,1,2015,Senjuohashi,2,2025-01-20 16:17:51
22805,1R,Apartment,Misaki,Osaka-shi Minato-ku,Osaka,39080.0,17.2,0.0,0.0,5,1989,Asashiobashi,3,2025-01-20 16:17:51
22806,1LDK,Apartment,Tateno,Higashiyamato-shi,Tokyo,93550.0,47.2,0.0,88000.0,2,2018,Kamikitadai,3,2025-01-20 16:17:51
22807,1K,Apartment,Minamiotsuka,Toshima-ku,Tokyo,91000.0,20.44,0.0,0.0,7,2008,Otsuka,7,2025-01-20 16:17:51
22808,1K,Apartment,Higashisonodacho,Amagasaki-shi,Hyogo,42000.0,18.35,0.0,0.0,2,1992,Sonoda,7,2025-01-20 16:17:51
22809,1K,Apartment,Tatsumihigashi,Osaka-shi Ikuno-ku,Osaka,44050.0,19.87,0.0,0.0,2,2002,Kitatatsumi,9,2025-01-20 16:17:51
22810,1K,Apartment,Kamiikebukuro,Toshima-ku,Tokyo,90000.0,21.81,0.0,0.0,8,2007,Kita Ikebukuro,9,2025-01-20 16:17:51
22811,1K,Apartment,Sembonnaka,Osaka-shi Nishinari-ku,Osaka,62050.0,21.33,0.0,0.0,1,2017,Kishinosato,7,2025-01-20 16:17:51
22812,3LDK,Apartment,Nakano,Nakano-ku,Tokyo,200000.0,97.51,200000.0,200000.0,2,1980,Higashinakano,7,2025-01-20 16:17:51
22813,1K,Apartment,Kandanishikicho,Chiyoda-ku,Tokyo,280000.0,28.0,120000.0,0.0,3,2018,Otemachi,5,2025-01-20 16:17:51
22814,1K,Apartment,Kamirenjaku,Mitaka-shi,Tokyo,75550.0,22.35,0.0,35000.0,2,2008,Mitaka,22,2025-01-20 16:17:51
22815,1K,Apartment,Ikebukurohoncho,Toshima-ku,Tokyo,93550.0,20.16,0.0,0.0,3,2018,Kita Ikebukuro,4,2025-01-20 16:17:51
22816,1R,Apartment,Chojamachi,Yokohama-shi Naka-ku,Kanagawa,84000.0,17.92,84000.0,0.0,5,1991,Ishikawacho,7,2025-01-20 16:17:51
22817,1R,Apartment,Taito,Taito-ku,Tokyo,350000.0,51.36,0.0,0.0,8,2023,Shin Okachimachi,7,2025-01-20 16:17:51
22818,1K,Apartment,Shimorenjaku,Mitaka-shi,Tokyo,80550.0,23.61,0.0,37500.0,2,2012,Mitaka,17,2025-01-20 16:17:51
22819,1K,Apartment,Maenocho,Itabashi-ku,Tokyo,72550.0,20.95,0.0,33500.0,1,2005,Shimura-sakaue,10,2025-01-20 16:17:51
22820,1LDK,Apartment,Midori,Sumida-ku,Tokyo,184000.0,40.19,172000.0,0.0,5,2021,Ryogoku,8,2025-01-20 16:17:51
22821,1K,Apartment,Jusohigashi,Osaka-shi Yodogawa-ku,Osaka,44500.0,17.48,0.0,0.0,1,1989,Juso,5,2025-01-20 16:17:51
22822,1K,Apartment,Reikutaun,Koshigaya-shi,Saitama,74550.0,21.11,0.0,0.0,3,2015,Koshigaya Rei Ku Taun,8,2025-01-20 16:17:51
22823,1K,Apartment,Takinogawa,Kita-ku,Tokyo,103050.0,28.98,0.0,97000.0,2,2018,Takinogawa Ichi Choume,1,2025-01-20 16:17:51
22824,1K,Apartment,Higashidacho,Kawasaki-shi Kawasaki-ku,Kanagawa,106000.0,20.0,0.0,97000.0,6,2015,Kawasaki,7,2025-01-20 16:17:51
22825,1LDK,Apartment,Kamimeguro,Meguro-ku,Tokyo,247000.0,54.16,237000.0,0.0,1,2024,Ikejiriohashi,12,2025-01-20 16:17:51
22826,1K,Apartment,Tenjin,Niigata-shi Chuo-ku,Niigata,46550.0,19.87,0.0,0.0,3,2005,Niigata,5,2025-01-20 16:17:51
22827,2DK,Apartment,Honkatata,Otsu-shi,Shiga,60550.0,39.74,0.0,0.0,2,1997,Katada,15,2025-01-20 16:17:51
22828,1DK,Apartment,Senriokahigashi,Settsu-shi,Osaka,67050.0,38.88,0.0,29500.0,2,1982,Settsu Shi,6,2025-01-20 16:17:51
22829,1K,Apartment,Mita,Minato-ku,Tokyo,150110.0,25.5,142000.0,142000.0,11,2017,Shirokane-takanawa,5,2025-01-20 16:17:51
22830,2LDK,Apartment,Ebisu,Shibuya-ku,Tokyo,282000.0,50.14,267000.0,0.0,5,2022,Hiroo,12,2025-01-20 16:17:51
22831,3LDK,Apartment,Uriwari,Osaka-shi Hirano-ku,Osaka,80000.0,65.25,0.0,0.0,4,1993,Kireuriwari,6,2025-01-20 16:17:51
22832,1K,Apartment,Honcho,Funabashi-shi,Chiba,99000.0,23.34,0.0,88000.0,5,2007,Funabashi,4,2025-01-20 16:17:51
22833,1R,Apartment,Taito,Taito-ku,Tokyo,350000.0,51.36,0.0,0.0,8,2023,Shin Okachimachi,7,2025-01-20 16:17:51
22834,2LDK,Apartment,Jingumae,Shibuya-ku,Tokyo,2000110.0,123.21,2000000.0,2000000.0,10,2020,Meiji Jingumae,2,2025-01-20 16:17:51
22835,1LDK,Apartment,Takenotsuka,Adachi-ku,Tokyo,88050.0,39.74,0.0,82000.0,3,2002,Take No Tsuka,6,2025-01-20 16:17:51
22836,1K,Apartment,Kamiochiai,Shinjuku-ku,Tokyo,87000.0,18.48,0.0,0.0,4,2000,Nakai,7,2025-01-20 16:17:51
22837,1K,Apartment,Higashidori nakamachi,Akita-shi,Akita,56550.0,20.28,0.0,26000.0,2,2006,Akita,4,2025-01-20 16:17:51
22838,1SLDK,Apartment,Nojiri,Ritto-shi,Shiga,69050.0,43.06,0.0,0.0,2,1999,Rittou,8,2025-01-20 16:17:51
22839,1K,Apartment,Ojima,Koto-ku,Tokyo,100000.0,25.35,0.0,0.0,1,2021,Higashiojima,8,2025-01-20 16:17:51
22840,1K,Apartment,Kyuden,Setagaya-ku,Tokyo,62000.0,17.37,0.0,0.0,2,1994,Sengawa,9,2025-01-20 16:17:51
22841,1K,Apartment,Nakameguro,Meguro-ku,Tokyo,115000.0,24.82,0.0,0.0,5,1997,Nakameguro,10,2025-01-20 16:17:51
22842,1K,Apartment,Torigoe,Taito-ku,Tokyo,116000.0,26.26,0.0,0.0,9,2021,Asakusabashi,8,2025-01-20 16:17:51
